"sampleID"	"barcode"	"name"	"description"	"note"	"quantity"	"expiration"	"created"	"Storage"	"storageLayerName"	"Storage Position"	"storageLayerID"	"fullName"	"clonedFrom"	"clonedFromSampleID"	"Sample Status"	"Species"
"7207910"	"S10942LC1"	"S10942LC1"	""	""	""	""	"2019-07-10 23:25"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL5"	"91"	"570632"	"elab JSP"	""	""	"Collected"	"Cal"
"7207911"	"S11021LC1"	"S11021LC1"	""	""	""	""	"2019-07-10 23:25"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL5"	"89"	"570632"	"elab JSP"	""	""	"Collected"	"Cal"
"7207914"	"S11023LC1"	"S11023LC1"	""	""	""	""	"2019-07-10 23:25"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL5"	"88"	"570632"	"elab JSP"	""	""	"Collected"	"Cal"
"7207916"	"S16562LC1"	"S16562LC1"	""	""	""	""	"2019-07-10 23:25"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL5"	"87"	"570632"	"elab JSP"	""	""	"Collected"	"Cal"
"7207917"	"S5474SL1"	"S5474SL1"	""	""	""	""	"2019-07-10 23:27"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL5"	"85"	"570632"	"elab JSP"	""	""	"Collected"	"Pooled"
"7207919"	"S5475SL1"	"S5475SL1"	""	""	""	""	"2019-07-10 23:27"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL5"	"84"	"570632"	"elab JSP"	""	""	"Collected"	"Pooled"
"7207920"	"S5477SL1"	"S5477SL1"	""	""	""	""	"2019-07-10 23:27"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL5"	"83"	"570632"	"elab JSP"	""	""	"Collected"	"Pooled"
"7207923"	"S5478SL1"	"S5478SL1"	""	""	""	""	"2019-07-10 23:27"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL5"	"82"	"570632"	"elab JSP"	""	""	"Collected"	"Pooled"
"7218104"	"S20505SL1"	"S20505SL1"	""	""	""	""	"2019-07-12 15:29"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"1.A"	"600963"	"elab JSP"	""	""	"Collected"	""
"7218105"	"S20506SL1"	"S20506SL1"	""	""	""	""	"2019-07-12 15:29"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"3.A"	"600963"	"elab JSP"	""	""	"Collected"	""
"7218107"	"S20502SL1"	"S20502SL1"	""	""	""	""	"2019-07-12 15:29"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"5.A"	"600963"	"elab JSP"	""	""	"Collected"	""
"7218108"	"S20541SL1"	"S20541SL1"	""	""	""	""	"2019-07-12 15:29"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"9.A"	"600963"	"elab JSP"	""	""	"Collected"	""
"7218110"	"S20542SL1"	"S20542SL1"	""	""	""	""	"2019-07-12 15:29"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"5.B"	"600963"	"elab JSP"	""	""	"Collected"	""
"7218111"	"S20545SL1"	"S20545SL1"	""	""	""	""	"2019-07-12 15:29"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"3.B"	"600963"	"elab JSP"	""	""	"Collected"	""
"7219553"	"S22071SL1"	"S22071SL1"	""	""	""	""	"2019-07-12 17:38"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL5"	"22"	"570632"	"elab JSP"	""	""	"Collected"	""
"7219554"	"S22079SL1"	"S22079SL1"	""	""	""	""	"2019-07-12 17:38"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL5"	"17"	"570632"	"elab JSP"	""	""	"Collected"	""
"7219556"	"S22072SL1"	"S22072SL1"	""	""	""	""	"2019-07-12 17:38"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL5"	"30"	"570632"	"elab JSP"	""	""	"Collected"	""
"7219557"	"S22073SL1"	"S22073SL1"	""	""	""	""	"2019-07-12 17:38"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL5"	"45"	"570632"	"elab JSP"	""	""	"Collected"	""
"7219559"	"S22076SL1"	"S22076SL1"	""	""	""	""	"2019-07-12 17:38"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL5"	"29"	"570632"	"elab JSP"	""	""	"Collected"	""
"7219562"	"S20566SL1"	"S20566SL1"	""	""	""	""	"2019-07-12 17:38"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL5"	"69"	"570632"	"elab JSP"	""	""	"Collected"	""
"7220871"	"S21663SL1"	"S21663SL1"	""	""	""	""	"2019-07-12 18:42"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL5"	"48"	"570632"	"elab JSP"	""	""	"Collected"	""
"7220873"	"S21665SL1"	"S21665SL1"	""	""	""	""	"2019-07-12 18:42"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL5"	"63"	"570632"	"elab JSP"	""	""	"Collected"	""
"7220874"	"S21664SL1"	"S21664SL1"	""	""	""	""	"2019-07-12 18:42"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL5"	"50"	"570632"	"elab JSP"	""	""	"Collected"	""
"7220876"	"S21666SL1"	"S21666SL1"	""	""	""	""	"2019-07-12 18:42"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL5"	"68"	"570632"	"elab JSP"	""	""	"Collected"	""
"7220877"	"S21670SL1"	"S21670SL1"	""	""	""	""	"2019-07-12 18:42"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"2.A"	"600963"	"elab JSP"	""	""	"Collected"	""
"7220879"	"S22053SL1"	"S22053SL1"	""	""	""	""	"2019-07-12 18:42"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"4.A"	"600963"	"elab JSP"	""	""	"Collected"	""
"7220880"	"S22054SL1"	"S22054SL1"	""	""	""	""	"2019-07-12 18:42"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"6.A"	"600963"	"elab JSP"	""	""	"Collected"	""
"7220882"	"S22051SL1"	"S22051SL1"	""	""	""	""	"2019-07-12 18:42"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"8.A"	"600963"	"elab JSP"	""	""	"Collected"	""
"7220883"	"S22059SL1"	"S22059SL1"	""	""	""	""	"2019-07-12 18:42"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"7.A"	"600963"	"elab JSP"	""	""	"Collected"	""
"7220885"	"S22060SL1"	"S22060SL1"	""	""	""	""	"2019-07-12 18:42"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"1.B"	"600963"	"elab JSP"	""	""	"Collected"	""
"7220888"	"S22057SL1"	"S22057SL1"	""	""	""	""	"2019-07-12 18:42"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"2.B"	"600963"	"elab JSP"	""	""	"Collected"	""
"7220889"	"S22058SL1"	"S22058SL1"	""	""	""	""	"2019-07-12 18:42"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"4.B"	"600963"	"elab JSP"	""	""	"Collected"	""
"7220892"	"S22056SL1"	"S22056SL1"	""	""	""	""	"2019-07-12 18:42"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"6.B"	"600963"	"elab JSP"	""	""	"Collected"	""
"7220894"	"S22052SL1"	"S22052SL1"	""	""	""	""	"2019-07-12 18:42"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"7.B"	"600963"	"elab JSP"	""	""	"Collected"	""
"7220897"	"S22055SL1"	"S22055SL1"	""	""	""	""	"2019-07-12 18:42"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"8.B"	"600963"	"elab JSP"	""	""	"Collected"	""
"7220898"	"S21081SL1"	"S21081SL1"	""	""	""	""	"2019-07-12 18:42"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"9.B"	"600963"	"elab JSP"	""	""	"Collected"	""
"7220901"	"S21082SL1"	"S21082SL1"	""	""	""	""	"2019-07-12 18:42"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"1.C"	"600963"	"elab JSP"	""	""	"Collected"	""
"7220903"	"S21681SL1"	"S21681SL1"	""	""	""	""	"2019-07-12 18:42"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"2.C"	"600963"	"elab JSP"	""	""	"Collected"	""
"7220904"	"S20921SL1"	"S20921SL1"	""	""	""	""	"2019-07-12 18:42"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"3.C"	"600963"	"elab JSP"	""	""	"Collected"	""
"7223819"	"S20543SL1"	"S20543SL1"	""	""	""	""	"2019-07-15 15:56"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"4.C"	"600963"	"elab JSP"	""	""	"Collected"	""
"7223820"	"S20548SL1"	"S20548SL1"	""	""	""	""	"2019-07-15 15:56"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"5.C"	"600963"	"elab JSP"	""	""	"Collected"	""
"7223822"	"S20547SL1"	"S20547SL1"	""	""	""	""	"2019-07-15 15:56"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"7.C"	"600963"	"elab JSP"	""	""	"Collected"	""
"7223823"	"S22038SL1"	"S22038SL1"	""	""	""	""	"2019-07-15 15:56"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"8.C"	"600963"	"elab JSP"	""	""	"Collected"	""
"7223826"	"S22033SL1"	"S22033SL1"	""	""	""	""	"2019-07-15 15:56"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"1.D"	"600963"	"elab JSP"	""	""	"Collected"	""
"7223828"	"S22031SL1"	"S22031SL1"	""	""	""	""	"2019-07-15 15:56"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"3.D"	"600963"	"elab JSP"	""	""	"Collected"	""
"7223831"	"S22036SL1"	"S22036SL1"	""	""	""	""	"2019-07-15 15:56"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"4.D"	"600963"	"elab JSP"	""	""	"Collected"	""
"7223832"	"S22040SL1"	"S22040SL1"	""	""	""	""	"2019-07-15 15:56"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"6.D"	"600963"	"elab JSP"	""	""	"Collected"	""
"7223834"	"S22039SL1"	"S22039SL1"	""	""	""	""	"2019-07-15 15:56"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"5.D"	"600963"	"elab JSP"	""	""	"Collected"	""
"7228628"	"S22067SL1"	"S22067SL1"	""	""	""	""	"2019-07-16 00:26"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"8.E"	"600963"	"elab JSP"	""	""	"Collected"	""
"7228629"	"S22062SL1"	"S22062SL1"	""	""	""	""	"2019-07-16 00:26"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"2.F"	"600963"	"elab JSP"	""	""	"Collected"	""
"7228632"	"S22065SL1"	"S22065SL1"	""	""	""	""	"2019-07-16 00:26"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"6.E"	"600963"	"elab JSP"	""	""	"Collected"	""
"7229769"	"S22126SL1"	"S22126SL1"	""	""	""	""	"2019-07-16 03:09"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"1.F"	"600963"	"elab JSP"	""	""	"Collected"	""
"7229771"	"S22124SL1"	"S22124SL1"	""	""	""	""	"2019-07-16 03:09"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"3.E"	"600963"	"elab JSP"	""	""	"Collected"	""
"7229772"	"S22127SL1"	"S22127SL1"	""	""	""	""	"2019-07-16 03:09"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"4.F"	"600963"	"elab JSP"	""	""	"Collected"	""
"7229775"	"S22129SL1"	"S22129SL1"	""	""	""	""	"2019-07-16 03:09"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"5.F"	"600963"	"elab JSP"	""	""	"Collected"	""
"7229778"	"S22122SL1"	"S22122SL1"	""	""	""	""	"2019-07-16 03:12"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"2.E"	"600963"	"elab JSP"	""	""	"Collected"	""
"7244234"	"S22241SL1"	"S22241SL1"	""	""	""	""	"2019-07-17 15:18"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"7.F"	"600963"	"elab JSP"	""	""	"Collected"	""
"7244235"	"S22242SL1"	"S22242SL1"	""	""	""	""	"2019-07-17 15:18"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"5.G"	"600963"	"elab JSP"	""	""	"Collected"	""
"7244238"	"S22244SL1"	"S22244SL1"	""	""	""	""	"2019-07-17 15:18"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"7.G"	"600963"	"elab JSP"	""	""	"Collected"	""
"7246188"	"S21102SL1"	"S21102SL1"	""	""	""	""	"2019-07-17 17:41"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"6.C"	"600963"	"elab JSP"	""	""	"Collected"	""
"7246190"	"S21103SL1"	"S21103SL1"	""	""	""	""	"2019-07-17 17:41"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"9.C"	"600963"	"elab JSP"	""	""	"Collected"	""
"7246191"	"S22159SL1"	"S22159SL1"	""	""	""	""	"2019-07-17 17:41"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"7.D"	"600963"	"elab JSP"	""	""	"Collected"	""
"7246193"	"S21104SL1"	"S21104SL1"	""	""	""	""	"2019-07-17 17:41"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"2.D"	"600963"	"elab JSP"	""	""	"Collected"	""
"7246194"	"S22142SL1"	"S22142SL1"	""	""	""	""	"2019-07-17 17:41"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"6.F"	"600963"	"elab JSP"	""	""	"Collected"	""
"7246196"	"S22149SL1"	"S22149SL1"	""	""	""	""	"2019-07-17 17:41"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"8.F"	"600963"	"elab JSP"	""	""	"Collected"	""
"7246197"	"S22148SL1"	"S22148SL1"	""	""	""	""	"2019-07-17 17:41"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"1.G"	"600963"	"elab JSP"	""	""	"Collected"	""
"7246199"	"S22145SL1"	"S22145SL1"	""	""	""	""	"2019-07-17 17:41"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"9.F"	"600963"	"elab JSP"	""	""	"Collected"	""
"7246202"	"S22141SL1"	"S22141SL1"	""	""	""	""	"2019-07-17 17:41"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"2.G"	"600963"	"elab JSP"	""	""	"Collected"	""
"7246205"	"S22144SL1"	"S22144SL1"	""	""	""	""	"2019-07-17 17:41"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"3.G"	"600963"	"elab JSP"	""	""	"Collected"	""
"7246206"	"S22146SL1"	"S22146SL1"	""	""	""	""	"2019-07-17 17:41"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"4.G"	"600963"	"elab JSP"	""	""	"Collected"	""
"7246208"	"S22143SL1"	"S22143SL1"	""	""	""	""	"2019-07-17 17:41"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"6.G"	"600963"	"elab JSP"	""	""	"Collected"	""
"7246209"	"S22150SL1"	"S22150SL1"	""	""	""	""	"2019-07-17 17:41"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"9.G"	"600963"	"elab JSP"	""	""	"Collected"	""
"7246211"	"S22147SL1"	"S22147SL1"	""	""	""	""	"2019-07-17 17:41"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"8.G"	"600963"	"elab JSP"	""	""	"Collected"	""
"7246212"	"S20862SL1"	"S20862SL1"	""	""	""	""	"2019-07-17 17:41"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"1.H"	"600963"	"elab JSP"	""	""	"Collected"	""
"7255125"	"S22160SL1"	"S22160SL1"	""	""	""	""	"2019-07-17 22:37"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"8.D"	"600963"	"elab JSP"	""	""	"Collected"	""
"7255128"	"S22152SL1"	"S22152SL1"	""	""	""	""	"2019-07-17 22:37"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"9.D"	"600963"	"elab JSP"	""	""	"Collected"	""
"7255131"	"S22158SL1"	"S22158SL1"	""	""	""	""	"2019-07-17 22:37"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"1.E"	"600963"	"elab JSP"	""	""	"Collected"	""
"7255133"	"S22151SL1"	"S22151SL1"	""	""	""	""	"2019-07-17 22:37"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"4.E"	"600963"	"elab JSP"	""	""	"Collected"	""
"7255136"	"S22157SL1"	"S22157SL1"	""	""	""	""	"2019-07-17 22:37"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"5.E"	"600963"	"elab JSP"	""	""	"Collected"	""
"7255137"	"S22156SL1"	"S22156SL1"	""	""	""	""	"2019-07-17 22:37"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"7.E"	"600963"	"elab JSP"	""	""	"Collected"	""
"7255139"	"S22155SL1"	"S22155SL1"	""	""	""	""	"2019-07-17 22:37"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"9.E"	"600963"	"elab JSP"	""	""	"Collected"	""
"7255142"	"S22153SL1"	"S22153SL1"	""	""	""	""	"2019-07-17 22:37"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"3.F"	"600963"	"elab JSP"	""	""	"Collected"	""
"7267643"	"S21033SL1"	"S21033SL1"	""	""	""	""	"2019-07-18 15:37"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"2.H"	"600963"	"elab JSP"	""	""	"Collected"	""
"7267646"	"S21034SL1"	"S21034SL1"	""	""	""	""	"2019-07-18 15:37"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"4.H"	"600963"	"elab JSP"	""	""	"Collected"	""
"7267647"	"S21036SL1"	"S21036SL1"	""	""	""	""	"2019-07-18 15:37"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"5.H"	"600963"	"elab JSP"	""	""	"Collected"	""
"7267650"	"S21035SL1"	"S21035SL1"	""	""	""	""	"2019-07-18 15:37"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"7.H"	"600963"	"elab JSP"	""	""	"Collected"	""
"7267652"	"S22207SL1"	"S22207SL1"	""	""	""	""	"2019-07-18 15:37"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"8.H"	"600963"	"elab JSP"	""	""	"Collected"	""
"7267655"	"S22204SL1"	"S22204SL1"	""	""	""	""	"2019-07-18 15:37"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"9.H"	"600963"	"elab JSP"	""	""	"Collected"	""
"7267965"	"S20865SL1"	"S20865SL1"	""	""	""	""	"2019-07-18 15:57"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"3.H"	"600963"	"elab JSP"	""	""	"Collected"	""
"7267967"	"S20870SL1"	"S20870SL1"	""	""	""	""	"2019-07-18 15:57"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"6.H"	"600963"	"elab JSP"	""	""	"Collected"	""
"7267968"	"S20864SL1"	"S20864SL1"	""	""	""	""	"2019-07-18 15:57"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"1.I"	"600963"	"elab JSP"	""	""	"Collected"	""
"7294490"	"S22200SL1"	"S22200SL1"	""	""	""	""	"2019-07-23 23:55"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"8.I"	"600963"	"elab JSP"	""	""	"Collected"	""
"7294491"	"S22195SL1"	"S22195SL1"	""	""	""	""	"2019-07-23 23:55"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL10"	"1.A"	"606057"	"elab JSP"	""	""	"Collected"	""
"7294493"	"S22196SL1"	"S22196SL1"	""	""	""	""	"2019-07-23 23:55"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"9.I"	"600963"	"elab JSP"	""	""	"Collected"	""
"7294494"	"S22199SL1"	"S22199SL1"	""	""	""	""	"2019-07-23 23:55"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL10"	"3.A"	"606057"	"elab JSP"	""	""	"Collected"	""
"7294496"	"S22198SL1"	"S22198SL1"	""	""	""	""	"2019-07-23 23:55"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL10"	"4.A"	"606057"	"elab JSP"	""	""	"Collected"	""
"7294497"	"S22193SL1"	"S22193SL1"	""	""	""	""	"2019-07-23 23:55"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL10"	"7.A"	"606057"	"elab JSP"	""	""	"Collected"	""
"7294499"	"S22197SL1"	"S22197SL1"	""	""	""	""	"2019-07-23 23:55"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL10"	"6.A"	"606057"	"elab JSP"	""	""	"Collected"	""
"7294502"	"S22505SL1"	"S22505SL1"	""	""	""	""	"2019-07-23 23:55"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL10"	"3.B"	"606057"	"elab JSP"	""	""	"Collected"	""
"7294505"	"S22503SL1"	"S22503SL1"	""	""	""	""	"2019-07-23 23:55"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL10"	"4.B"	"606057"	"elab JSP"	""	""	"Collected"	""
"7294553"	"S22231SL1"	"S22231SL1"	""	""	""	""	"2019-07-24 00:11"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL10"	"2.A"	"606057"	"elab JSP"	""	""	"Collected"	""
"7294554"	"S22236SL1"	"S22236SL1"	""	""	""	""	"2019-07-24 00:11"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL10"	"8.A"	"606057"	"elab JSP"	""	""	"Collected"	""
"7294556"	"S22333SL1"	"S22333SL1"	""	""	""	""	"2019-07-24 00:11"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL10"	"2.B"	"606057"	"elab JSP"	""	""	"Collected"	""
"7296482"	"S22202SL1"	"S22202SL1"	""	""	""	""	"2019-07-24 15:23"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"3.I"	"600963"	"elab JSP"	""	""	"Collected"	""
"7296483"	"S22201SL1"	"S22201SL1"	""	""	""	""	"2019-07-24 15:23"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"5.I"	"600963"	"elab JSP"	""	""	"Collected"	""
"7296485"	"S22205SL1"	"S22205SL1"	""	""	""	""	"2019-07-24 15:23"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"4.I"	"600963"	"elab JSP"	""	""	"Collected"	""
"7296486"	"S22203SL1"	"S22203SL1"	""	""	""	""	"2019-07-24 15:23"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL9"	"2.I"	"600963"	"elab JSP"	""	""	"Collected"	""
"7296488"	"S21210SL1"	"S21210SL1"	""	""	""	""	"2019-07-24 15:24"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL10"	"5.A"	"606057"	"elab JSP"	""	""	"Collected"	""
"7296491"	"S21204SL1"	"S21204SL1"	""	""	""	""	"2019-07-24 15:24"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL10"	"9.A"	"606057"	"elab JSP"	""	""	"Collected"	""
"7302176"	"S22177SL1"	"S22177SL1"	""	""	""	""	"2019-07-24 23:05"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL10"	"7.B"	"606057"	"elab JSP"	""	""	"Collected"	""
"7302177"	"S22178SL1"	"S22178SL1"	""	""	""	""	"2019-07-24 23:05"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL10"	"9.B"	"606057"	"elab JSP"	""	""	"Collected"	""
"7302180"	"S22173SL1"	"S22173SL1"	""	""	""	""	"2019-07-24 23:05"	"Prep -80 Freezer #3 - Shelf 2 - Sea Lice Samples to Tianyi"	"BSL10"	"2.C"	"606057"	"elab JSP"	""	""	"Collected"	""
