survey_date,seine_id,region,lat,lon,sampling_week,year,species,yday
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-09,DN273,DI,50.19077,-125.14249,June 9,2015,so_total,160
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN274,DI,50.30806,-125.32972,June 9,2015,so_total,162
2015-06-11,DN275,DI,50.19017,-125.14437,June 9,2015,so_total,162
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-13,DN282,DI,50.19051,-125.1444,June 16,2015,so_total,164
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-14,DN283,DI,50.30767,-125.33023,June 16,2015,so_total,165
2015-06-17,DN294,DI,50.32119,-125.03856,June 16,2015,so_total,168
2015-06-17,DN294,DI,50.32119,-125.03856,June 16,2015,so_total,168
2015-06-17,DN294,DI,50.32119,-125.03856,June 16,2015,so_total,168
2015-06-17,DN294,DI,50.32119,-125.03856,June 16,2015,so_total,168
2015-06-17,DN294,DI,50.32119,-125.03856,June 16,2015,so_total,168
2015-06-17,DN294,DI,50.32119,-125.03856,June 16,2015,so_total,168
2015-06-17,DN294,DI,50.32119,-125.03856,June 16,2015,so_total,168
2015-06-17,DN294,DI,50.32119,-125.03856,June 16,2015,so_total,168
2015-06-17,DN294,DI,50.32119,-125.03856,June 16,2015,so_total,168
2015-06-17,DN294,DI,50.32119,-125.03856,June 16,2015,so_total,168
2015-06-17,DN294,DI,50.32119,-125.03856,June 16,2015,so_total,168
2015-06-17,DN294,DI,50.32119,-125.03856,June 16,2015,so_total,168
2015-06-17,DN294,DI,50.32119,-125.03856,June 16,2015,so_total,168
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
2015-06-20,DN306,DI,50.30597,-125.33588,June 23,2015,so_total,171
